"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:26:29 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.112"
"Records Found","1922"
"Records Returned","1922"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1038072","occ","","","127117","n. gen. Crenatocetus n. sp. rayi","species","134305","","Crenatocetus rayi","species","134305","Middle Eocene","","48.6","37.2","28282"
"1038779","occ","","","127196","Remingtonocetus domandaensis","species","53239","","Remingtonocetus domandaensis","species","53239","Lutetian","","47.8","41.3","41379"
"1038947","occ","","","124382","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","41116"
"1040946","occ","28669","","127489","n. gen. Septidelphis n. sp. morii","species","267872","","Septidelphis morii","species","267872","Zanclean","Piacenzian","5.333","2.588","46792"
"1065656","occ","","","131804","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","42488"
"1066203","occ","","","131832","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","42488"
"1066557","occ","","","131909","Zygorhiza kochii","species","53292","","Zygorhiza kochii","species","63069","Priabonian","","38","33.9","42488"
"1066558","occ","","","131910","Zygorhiza kochii","species","53292","","Zygorhiza kochii","species","63069","Priabonian","","38","33.9","42488"
"1066561","occ","","","131913","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Eocene","","56","33.9","42488"
"1070344","occ","","","132660","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","42488"
"1070348","occ","","","60451","Dorudon serratus","species","53155","","Dorudon serratus","species","53155","Priabonian","","38","33.9","42488"
"1070352","occ","","","132664","Eocetus wardii","species","63151","recombined as","Basilotritus wardii","species","63151","Bartonian","","41.3","38","42488"
"1070928","occ","","","89613","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","42488"
"1072617","occ","32215","","96948","n. gen. Rayanistes n. sp. afer","species","347240","","Rayanistes afer","species","347240","Lutetian","","47.8","41.3","58588"
"1073959","occ","","","133430","n. gen. Pterophocaena n. sp. nishinoi","species","247356","","Pterophocaena nishinoi","species","247356","Tortonian","","11.62","7.246","42985"
"1073960","occ","","","133431","n. gen. Archaeophocaena n. sp. teshioensis","species","247358","","Archaeophocaena teshioensis","species","247358","Messinian","","7.246","5.333","42987"
"1073961","occ","","","133431","n. gen. Miophocaena n. sp. nishinoi","species","247360","","Miophocaena nishinoi","species","247360","Messinian","","7.246","5.333","42987"
"1074306","occ","","","133497","Parietobalaena cf. yamaokai","species","123008","","Parietobalaena yamaokai","species","123008","Langhian","","15.97","13.82","42996"
"1074307","occ","","","133497","Parietobalaena yamaokai","species","123008","","Parietobalaena yamaokai","species","123008","Langhian","","15.97","13.82","42998"
"1076306","occ","","","134300","n. gen. Carolinacetus n. sp. gingerichi","species","66904","","Carolinacetus gingerichi","species","66904","Bartonian","","41.3","38","14111"
"1076308","occ","","","134301","n. gen. Kurdalagonus n. sp. mchedlidzei","species","248289","","Kurdalagonus mchedlidzei","species","248289","Serravallian","Tortonian","13.82","7.246","43198"
"1076311","occ","","","134303","Kurdalagonus n. sp. adygeicus","species","248290","recombined as","Mithridatocetus adygeicus","species","248290","Tortonian","","11.62","7.246","43198"
"1081688","occ","","","55869","Zygorhiza kochii","species","53292","","Zygorhiza kochii","species","63069","Priabonian","","38","33.9","15087"
"1081816","occ","","","135787","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","15087"
"1087873","occ","","","18506","n. gen. Ceterhinops n. sp. longifrons","species","63249","","Ceterhinops longifrons","species","63249","Miocene","","23.03","5.333","12124"
"1092942","occ","","","137568","Basilosaurus isis","species","53287","","Basilosaurus isis","species","62984","Priabonian","","38","33.9","43835"
"1093634","occ","28272","","137757","Basilotritus uheni","species","263253","","Basilotritus uheni","species","263253","Lutetian","Bartonian","47.8","38","45798"
"1094427","occ","","","45485","n. gen. Miocaperea n. sp. pulchra","species","254040","","Miocaperea pulchra","species","254040","Tortonian","","11.62","7.246","44129"
"1098304","occ","","","53679","Parietobalaena n. sp. campiniana","species","256074","","Parietobalaena campiniana","species","256074","Langhian","Serravallian","15.97","11.62","44426"
"1098305","occ","","","53929","Parietobalaena campiniana","species","256074","","Parietobalaena campiniana","species","256074","Miocene","Pliocene","23.03","2.588","44426"
"1098306","occ","","","138669","Parietobalaena campiniana","species","256074","","Parietobalaena campiniana","species","256074","Burdigalian","Langhian","20.44","13.82","44426"
"1098309","occ","","","51680","Eurhinodelphis cristatus","species","67734","recombined as","Xiphiacetus cristatus","species","64644","Langhian","Serravallian","15.97","11.62","19106"
"1098310","occ","","","51680","Isocetus n. sp. depauwii","species","64869","corrected to","Isocetus depauwi","species","64869","Langhian","Serravallian","15.97","11.62","12641"
"1106757","occ","","","140009","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Late Pleistocene","","0.126","0.0117","45188"
"1112650","occ","","","132393","n. gen. Basilotritus n. sp. uheni","species","263253","","Basilotritus uheni","species","263253","Bartonian","","41.3","38","45798"
"1115160","occ","","","52073","Cetotherium n. sp. riabinini","species","264012","","Cetotherium riabinini","species","264012","Tortonian","","11.62","7.246","45968"
"1117521","occ","","","141838","Choneziphius n. sp. leidyi","species","264272","","Choneziphius leidyi","species","264272","Messinian","Zanclean","7.246","3.6","46079"
"1117523","occ","","","141840","Tusciziphius n. sp. atlanticus","species","264273","","Tusciziphius atlanticus","species","264273","Burdigalian","Langhian","20.44","13.82","46079"
"1117524","occ","","","141838","Tusciziphius atlanticus","species","264273","","Tusciziphius atlanticus","species","264273","Messinian","Zanclean","7.246","3.6","46079"
"1117525","occ","","","80694","Tusciziphius atlanticus","species","264273","","Tusciziphius atlanticus","species","264273","Miocene","","23.03","5.333","46079"
"1117532","occ","","","141841","Tusciziphius atlanticus","species","264273","","Tusciziphius atlanticus","species","264273","Messinian","Zanclean","7.246","3.6","46079"
"1117533","occ","","","141841","n. gen. Globicetus n. sp. hiberus","species","264275","","Globicetus hiberus","species","264275","Messinian","Zanclean","7.246","3.6","46079"
"1117535","occ","","","141842","Globicetus hiberus","species","264275","","Globicetus hiberus","species","264275","Messinian","Zanclean","7.246","3.6","46079"
"1117536","occ","","","141843","Globicetus hiberus","species","264275","","Globicetus hiberus","species","264275","Messinian","Zanclean","7.246","3.6","46079"
"1117537","occ","","","141841","n. gen. Imocetus n. sp. piscatus","species","264277","","Imocetus piscatus","species","264277","Messinian","Zanclean","7.246","3.6","46079"
"1126104","occ","","","59850","Squalodon n. sp. bellunensis","species","90650","","Squalodon bellunensis","species","90633","Chattian","","28.1","23.03","12220"
"1129599","occ","","","143370","n. gen. Vampalus n. sp. sayasanicus","species","265921","","Vampalus sayasanicus","species","265921","Middle Miocene","Late Miocene","15.97","5.333","46451"
"1135281","occ","","","45486","Brachydelphis n. sp. jahuayensis","species","267870","","Brachydelphis jahuayensis","species","267870","Tortonian","","11.62","7.246","46791"
"1135282","occ","","","45485","Brachydelphis jahuayensis","species","267870","","Brachydelphis jahuayensis","species","267870","Tortonian","","11.62","7.246","46791"
"1150444","occ","","","146855","n. gen. Notoziphius n. sp. bruneti","species","272629","","Notoziphius bruneti","species","272629","Tortonian","","11.62","7.246","47424"
"1156862","occ","","","148396","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Langhian","","15.97","13.82","47649"
"1156863","occ","","","148396","Nannolithax cf. gracilis","species","63844","","Nannolithax gracilis","species","63844","Langhian","","15.97","13.82","15322"
"1156892","occ","","","148401","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Langhian","","15.97","13.82","47649"
"1156899","occ","","","148401","Hadrodelphis poseidon","species","68943","","Hadrodelphis poseidon","species","68943","Langhian","","15.97","13.82","47649"
"1156900","occ","","","142149","Hadrodelphis n. sp. poseidon","species","68943","","Hadrodelphis poseidon","species","68943","Langhian","Tortonian","15.97","7.246","15322"
"1156903","occ","","","148396","n. gen. Gargantuodon n. sp. ligerensis","species","64825","subjective synonym of","Orycterocetus crocodilinus","species","68215","Langhian","","15.97","13.82","12861"
"1156905","occ","","","148403","Orycterocetus crocodilinus","species","68215","","Orycterocetus crocodilinus","species","68215","Miocene","","23.03","5.333","15322"
"1156906","occ","","","148404","Orycterocetus crocodilinus","species","68215","","Orycterocetus crocodilinus","species","68215","Miocene","","23.03","5.333","15322"
"1156907","occ","","","148405","Orycterocetus crocodilinus","species","68215","","Orycterocetus crocodilinus","species","68215","Miocene","","23.03","5.333","15322"
"1156909","occ","","","142149","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Langhian","Tortonian","15.97","7.246","15322"
"1164441","occ","","","28981","n. gen. Maiacetus n. sp. inuus","species","140884","","Maiacetus inuus","species","140884","Lutetian","","47.8","41.3","29131"
"1173126","occ","","","105557","Haborophocoena toyoshimai","species","68162","","Haborophocoena toyoshimai","species","68162","Zanclean","","5.333","3.6","48161"
"1179093","occ","","","53679","Aporotus recurvirostris","species","64615","","Aporotus recurvirostris","species","64615","Langhian","Serravallian","15.97","11.62","15538"
"1185768","occ","","","153047","Squalodon antverpiensis","species","63420","","Squalodon antverpiensis","species","63420","Miocene","","23.03","5.333","18780"
"1190567","occ","","","117472","Balaenoptera n. sp. bertae","species","287250","","Balaenoptera bertae","species","287250","Piacenzian","","3.6","2.588","49737"
"1190619","occ","","","153704","Balaenoptera ? bertae","species","287250","","Balaenoptera bertae","species","287250","Messinian","","7.246","5.333","49737"
"1190620","occ","","","153705","Balaenoptera ? bertae","species","287250","","Balaenoptera bertae","species","287250","Messinian","","7.246","5.333","49737"
"1190623","occ","","","117470","Herpetocetus bramblei","species","114675","","Herpetocetus bramblei","species","114675","Pliocene","","5.333","2.588","49737"
"1190627","occ","","","117470","Parapontoporia sternbergi","species","67005","","Parapontoporia sternbergi","species","67003","Pliocene","","5.333","2.588","49737"
"1190636","occ","","","153706","n. gen. Papahu n. sp. taitapu","species","287293","","Papahu taitapu","species","287293","Otaian","","21.7","19","49776"
"1190637","occ","","","55542","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Piacenzian","","3.6","2.588","49778"
"1190640","occ","","","84944","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Piacenzian","","3.6","2.588","49778"
"1190645","occ","","","153708","Cetotherium capellinii","species","68443","","Cetotherium capellinii","species","68443","Piacenzian","","3.6","2.588","49778"
"1190646","occ","","","153708","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Piacenzian","","3.6","2.588","49778"
"1190648","occ","","","153710","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Piacenzian","","3.6","2.588","49778"
"1190649","occ","","","153711","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Piacenzian","","3.6","2.588","49778"
"1190803","occ","","","153755","Masracetus markgrafi","species","118889","","Masracetus markgrafi","species","118889","Priabonian","","38","33.9","49811"
"1190953","occ","","","32991","n. gen. Togocetus n. sp. traversei","species","287438","","Togocetus traversei","species","287438","Lutetian","","47.8","41.3","49848"
"1191509","occ","","","73686","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Late Pleistocene","","0.126","0.0117","49904"
"1192719","occ","","","154153","Herpetocetus n. sp. morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1192720","occ","","","154154","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1192721","occ","","","55701","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1192722","occ","","","154155","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1192723","occ","","","154156","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1192724","occ","","","154157","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1193304","occ","","","154223","Eschrichtius cf. robustus","species","81900","","Eschrichtius robustus","species","64488","Late Pleistocene","","0.126","0.0117","12589"
"1193329","occ","","","86524","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"1193379","occ","","","154229","Tursiops maugeanus","species","288410","subjective synonym of","Tursiops truncatus","species","102834","Holocene","","0.0117","0","50061"
"1194166","occ","","","154316","Inia n. sp. araguaiaensis","species","288791","","Inia araguaiaensis","species","288791","Holocene","","0.0117","0","50156"
"1196028","occ","","","154720","Goniodelphis hudsoni","species","62925","","Goniodelphis hudsoni","species","62925","Zanclean","","5.333","3.6","2613"
"1196030","occ","","","154720","Ninoziphius platyrostris","species","62912","","Ninoziphius platyrostris","species","62912","Zanclean","","5.333","3.6","2613"
"1196171","occ","","","152864","n. gen. Brandtocetus n. sp. chongulek","species","289550","","Brandtocetus chongulek","species","289550","Sarmatian","","12.7","11.608","50318"
"1196172","occ","","","152869","Brandtocetus chongulek","species","289550","","Brandtocetus chongulek","species","289550","Sarmatian","","12.7","11.608","50318"
"1196176","occ","","","152907","Cetotherium rathkii","species","64469","","Cetotherium rathkii","species","64469","Tortonian","","11.62","7.246","50318"
"1197681","occ","","","154905","n. gen. Cotylocara n. sp. macei","species","289998","","Cotylocara macei","species","289998","Chattian","","28.1","23.03","50416"
"1197689","occ","","","154906","n. gen. Semirostrum n. sp. ceruttii","species","290000","","Semirostrum ceruttii","species","290000","Piacenzian","","3.6","2.588","50418"
"1197690","occ","","","154907","Semirostrum ceruttii","species","290000","","Semirostrum ceruttii","species","290000","Piacenzian","","3.6","2.588","50418"
"1197691","occ","","","154908","Semirostrum ceruttii","species","290000","","Semirostrum ceruttii","species","290000","Zanclean","","5.333","3.6","50418"
"1198006","occ","","","154930","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198007","occ","","","154931","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198008","occ","","","154932","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198009","occ","","","154933","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198010","occ","","","154934","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198011","occ","","","154935","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198038","occ","","","152256","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198039","occ","","","152909","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198040","occ","","","154110","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198041","occ","","","154690","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198042","occ","","","154938","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1198043","occ","","","154939","Herpetocetus morrowi","species","288162","","Herpetocetus morrowi","species","288162","Piacenzian","","3.6","2.588","49971"
"1200388","occ","","","67026","n. gen. Herentalia n. sp. nigra","species","291236","","Herentalia nigra","species","291236","Tortonian","","11.62","7.246","50680"
"1203069","occ","","","55602","cf. Pomatodelphis bobengi","species","62908","","Pomatodelphis bobengi","species","62924","Tortonian","","11.62","7.246","50874"
"1204812","occ","","","156031","Agorophius pygmaeus","species","63210","","Agorophius pygmaeus","species","63209","Chattian","","28.1","23.03","43401"
"1205534","occ","","","77753","Delphinus (Phocaena) n. sp. uncidens","species","89208","recombined as","Globicephala uncidens","species","89208","Late Pliocene","","3.6","2.588","19136"
"1216463","occ","30141","","158573","Kentriodon n. sp. diusinus","species","300308","","Kentriodon diusinus","species","300308","Langhian","","15.97","13.82","52005"
"1217426","occ","","","159106","Dorudon atrox","species","53288","","Dorudon atrox","species","62994","Priabonian","","38","33.9","52063"
"1217431","occ","","","159110","Basilosaurus isis","species","53287","","Basilosaurus isis","species","62984","Priabonian","","38","33.9","52063"
"1217433","occ","","","159112","Dorudon atrox","species","53288","","Dorudon atrox","species","62994","Priabonian","","38","33.9","52063"
"1217434","occ","","","159112","Basilosaurus isis","species","53287","","Basilosaurus isis","species","62984","Priabonian","","38","33.9","52063"
"1217435","occ","","","159113","Dorudon atrox","species","53288","","Dorudon atrox","species","62994","Priabonian","","38","33.9","52063"
"1217437","occ","","","159114","Dorudon atrox","species","53288","","Dorudon atrox","species","62994","Priabonian","","38","33.9","52063"
"1217438","occ","","","159114","Basilosaurus isis","species","53287","","Basilosaurus isis","species","62984","Priabonian","","38","33.9","52063"
"1217440","occ","","","159115","Dorudon atrox","species","53288","","Dorudon atrox","species","62994","Priabonian","","38","33.9","52063"
"1217441","occ","","","159115","Basilosaurus isis","species","53287","","Basilosaurus isis","species","62984","Priabonian","","38","33.9","52063"
"1220509","occ","","","159699","Sousa n. sp. sahulensis","species","301924","","Sousa sahulensis","species","301924","Holocene","","0.0117","0","52162"
"1220629","occ","","","159706","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220630","occ","","","159706","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","32630"
"1220632","occ","","","159708","Balaena physalus","species","72269","recombined as","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","32630"
"1220633","occ","","","159709","Orcinus orca","species","64541","","Orcinus orca","species","64540","Holocene","","0.0117","0","32630"
"1220634","occ","","","159710","Hyperoodon ampullatus","species","64551","","Hyperoodon ampullatus","species","63592","Holocene","","0.0117","0","32630"
"1220635","occ","","","159711","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","32630"
"1220636","occ","","","159712","Megaptera novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","32630"
"1220639","occ","","","159715","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220640","occ","","","159715","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","32630"
"1220641","occ","","","159716","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220642","occ","","","159716","Physeter macrocephalus","species","68698","","Physeter macrocephalus","species","68698","Holocene","","0.0117","0","32630"
"1220643","occ","","","159716","Orcinus orca","species","64541","","Orcinus orca","species","64540","Holocene","","0.0117","0","32630"
"1220644","occ","","","159717","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220645","occ","","","159717","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","32630"
"1220646","occ","","","159718","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","32630"
"1220647","occ","","","159719","Physeter macrocephalus","species","68698","","Physeter macrocephalus","species","68698","Holocene","","0.0117","0","32630"
"1220648","occ","","","159720","Orcinus orca","species","64541","","Orcinus orca","species","64540","Holocene","","0.0117","0","32630"
"1220649","occ","","","159721","Balaenoptera cf. acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","32630"
"1220650","occ","","","159722","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220651","occ","","","159723","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220652","occ","","","159724","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","32630"
"1220653","occ","","","159724","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","32630"
"1220654","occ","","","159725","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","32630"
"1220655","occ","","","159726","Balaenoptera cf. musculus","species","70697","","Balaenoptera musculus","species","70696","Holocene","","0.0117","0","32630"
"1220656","occ","","","122633","Balaenoptera acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","32630"
"1220657","occ","","","159727","Lagenorhynchus albirostris","species","63809","","Lagenorhynchus albirostris","species","93926","Holocene","","0.0117","0","32630"
"1220658","occ","","","159728","Orcinus orca","species","64541","","Orcinus orca","species","64540","Holocene","","0.0117","0","32630"
"1220659","occ","","","159729","Delphinus leucas","species","64545","recombined as","Delphinapterus leucas","species","64545","Pleistocene","","2.588","0.0117","32630"
"1220661","occ","","","159730","Delphinus leucas","species","64545","recombined as","Delphinapterus leucas","species","64545","Pleistocene","","2.588","0.0117","32630"
"1220662","occ","","","159731","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Pleistocene","","2.588","0.0117","32630"
"1220663","occ","","","159731","Eubalaena glacialis","species","80716","","Eubalaena glacialis","species","81899","Pleistocene","","2.588","0.0117","32630"
"1220664","occ","","","159731","Megaptera cf. novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Pleistocene","","2.588","0.0117","32630"
"1220665","occ","","","96118","Delphinus leucas","species","64545","recombined as","Delphinapterus leucas","species","64545","Late Pleistocene","","0.126","0.0117","32630"
"1220666","occ","","","159732","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Pleistocene","","2.588","0.0117","32630"
"1220667","occ","","","159733","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Pleistocene","","2.588","0.0117","32630"
"1220668","occ","","","159733","Delphinus leucas","species","64545","recombined as","Delphinapterus leucas","species","64545","Pleistocene","","2.588","0.0117","32630"
"1221888","occ","","","160067","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52237"
"1221912","occ","","","160080","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221913","occ","","","160081","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221914","occ","","","160082","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221915","occ","","","160083","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221916","occ","","","160084","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221917","occ","","","160085","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221918","occ","","","160086","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221919","occ","","","160086","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221920","occ","","","160087","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221921","occ","","","160087","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221922","occ","","","160088","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1221923","occ","","","160089","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52240"
"1225196","occ","","","160836","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225197","occ","","","160837","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225198","occ","","","160838","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225199","occ","","","160839","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225200","occ","","","160840","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225201","occ","","","160841","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225202","occ","","","160842","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225203","occ","","","160843","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225204","occ","","","160844","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225205","occ","","","160845","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225211","occ","","","160846","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225212","occ","","","160847","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225217","occ","","","160848","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225218","occ","","","160849","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225219","occ","","","160850","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225220","occ","","","160851","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225221","occ","","","160852","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1225222","occ","","","160853","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52465"
"1228520","occ","","","161613","Phocoena dalli","species","63553","recombined as","Phocoenoides dalli","species","63553","Holocene","","0.0117","0","52655"
"1228523","occ","","","161613","Phocoena phocoena","species","63544","","Phocoena phocoena","species","63543","Holocene","","0.0117","0","52655"
"1230122","occ","","","124919","n. gen. Huaridelphis n. sp. raimondii","species","305879","","Huaridelphis raimondii","species","305879","Early Miocene","","23.03","15.97","52751"
"1230857","occ","","","162011","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52775"
"1230895","occ","","","162015","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52779"
"1230896","occ","","","162016","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52779"
"1231878","occ","","","162116","Balaena mysticetus","species","64683","","Balaena mysticetus","species","64683","Holocene","","0.0117","0","52798"
"1231879","occ","","","162117","Balaenoptera physalus","species","64490","","Balaenoptera physalus","species","72269","Holocene","","0.0117","0","52799"
"1232016","occ","","","162177","Megaptera cf. novaeangliae","species","70685","","Megaptera novaeangliae","species","64491","Holocene","","0.0117","0","52811"
"1234803","occ","","","162545","Monodon monoceros","species","64546","","Monodon monoceros","species","64546","Holocene","","0.0117","0","52940"
